0	0.0
1	10.295630141
2	21.0237960416
3	34.4383507154
4	48.754486973
5	62.6498204307
6	78.7908624144
7	94.936821097
8	110.168053446
9	125.801430834
10	141.947173272
11	159.411417408
12	177.395039389
13	194.858923327
14	212.322867351
15	229.786857762
16	247.25088473
17	264.714941021
18	282.17902119
19	300.561141866
20	319.469873384
21	337.853518555
22	356.384623686
23	374.386164274
24	392.011479424
25	409.644968235
26	426.35665821
27	443.636112146
28	460.929495693
29	478.235297735
30	495.552217228
31	513.471518197
32	529.531868729
33	547.489725931
34	563.248612959
35	580.297337578
36	597.987458062
37	614.75198251
38	630.892225344
39	647.383194098
40	663.244298882
41	679.412981919
42	695.294182343
43	711.186332827
44	727.374044079
45	742.323379667
46	758.240067525
47	774.442380039
48	789.411172964
49	804.658933959
50	820.599780648
51	835.852857864
52	850.840173005
53	866.796977383
54	882.057254378
55	897.057411764
56	913.027929474
57	929.260458644
58	944.272206517
59	961.222658909
60	977.462019723
61	993.452565551
62	1009.69549865
63	1024.72337731
64	1040.7237866
65	1056.00189394
66	1071.03734762
67	1086.31717284
68	1102.32708395
69	1117.36923172
71	1145.51735037
72	1158.38680932
73	1170.52125141
74	1180.4782929
75	1189.69659998
76	1197.47818352
77	1202.57390625
78	1207.43902538
79	1210.58869977
80	1212.53494795
81	1213.50813759
82	1213.27861598
83	1213.27861598
84	1214.02347589
85	1214.02347589
86	1214.99711934
87	1215.97080557
88	1216.94453448
89	1216.71730488
90	1217.69125808
91	1217.69125808
92	1217.69125808
93	1217.69125808
94	1217.46498923
95	1220.38764333
96	1223.53585971
97	1227.88435938
98	1233.95502349
99	1241.97423484
100	1249.99399999
101	1260.18768443
102	1271.35596903
103	1282.5244637
104	1295.64269766
105	1309.73661474
106	1324.05324666
107	1339.123594
108	1353.21986388
109	1368.29273184
110	1382.39104453
111	1398.44234776
112	1413.51901296
113	1428.59686406
114	1443.89092386
115	1458.97018475
116	1474.05054187
117	1489.13196192
118	1504.21441291
119	1520.48676416
120	1535.57057799
121	1550.44541987
122	1565.53185851
123	1581.80561385
124	1596.89323375
125	1613.16738127
126	1628.25612236
127	1643.34567271
128	1659.62043853
129	1674.71101985
130	1689.80235531
131	1705.09882412
132	1720.19097777
133	1735.28383845
134	1751.35661703
135	1766.45096167
136	1781.74773748
137	1796.84278667
138	1812.13961935
139	1827.23534335
140	1842.33167481
141	1857.4285989
142	1872.72555384
143	1887.82308493
144	1902.92117546
145	1917.03964487
146	1932.33666839
147	1946.45549654
148	1961.35794795
149	1975.28175205
150	1989.40242284
151	2003.52339642
152	2018.62552248
153	2033.72810375
154	2048.63759606
155	2063.74150513
156	2078.6536508
157	2094.54911616
158	2108.67351669
159	2123.40033908
160	2137.3371283
161	2151.08763187
162	2165.02771345
163	2179.15511151
164	2193.09689708
165	2207.03987277
166	2222.52109101
167	2236.46439721
168	2249.42592676
169	2262.38833979
170	2276.33477327
171	2289.48138232
172	2301.64484663
173	2314.79156729
174	2326.1543371
175	2337.51748657
176	2350.04765909
177	2361.59628218
178	2374.12910348
179	2386.66315177
180	2399.99437499
181	2411.54763586
182	2422.12014566
183	2433.676437
184	2445.04498936
185	2456.4138495
186	2466.99108227
187	2482.47819729
