0	4.1	59.76	1.00398986302
1	20.2286549902	58.0631579648	1.00398986302
2	35.3516593696	54.4428157655	1.00398986302
3	49.5860127161	51.2436720478	1.00398986302
4	63.0463651997	48.4572689407	1.00398986302
5	75.842476293	46.0659999359	1.00398986302
6	90.5385873863	52.9059999359	4.01184913295
7	107.13469848	59.7459999359	7.40226313243
8	123.73469848	59.76	8.40921860891
9	140.33469848	59.76	9.41320847193
10	156.824585456	35.628019203	10.0785860615
11	168.220185826	41.0241613346	11.9926294777
12	178.983937115	38.7495046391	11.9926294777
13	189.230257695	36.8867540894	11.9926294777
14	199.060811132	35.3899923727	11.9926294777
15	208.563201781	34.2086063344	11.9926294777
16	217.810856441	33.2915567785	11.9926294777
17	226.863878234	32.5908784529	11.9926294777
18	235.770545888	32.0640035554	11.9926294777
19	244.569130538	31.6749047402	11.9926294777
20	253.289773317	31.3943140023	11.9926294777
21	261.956263601	31.1993650248	11.9926294777
22	270.587647932	31.0729835922	11.9926294777
23	279.199671864	31.0032861538	11.9926294777
24	287.198955227	28.7974201054	11.9926294777
25	293.775076707	26.1220373306	11.9926294777
26	300.34071956	23.636314269	11.9926294777
27	306.388348638	21.7714646806	11.9926294777
28	312.088641819	20.5210554512	11.9926294777
29	317.488985765	19.4412382075	11.9926294777
30	322.565660201	18.2760279675	11.9926294777
31	327.369852735	17.2950931243	11.9926294777
32	331.960460179	16.5261867978	11.9926294777
33	338.451067623	23.3661867978	13.4503415833
34	346.841675067	30.2061867978	15.2590249594
35	357.13228251	37.0461867978	17.4212921818
36	369.322889954	43.8861867978	19.942588655
37	383.413497398	50.7261867978	22.8311926117
38	393.654104842	57.5661867978	26.098215113
39	410.254104842	59.76	27.6612988578
40	426.854104842	59.76	28.6652887208
41	443.454104842	59.76	29.6692785839
42	460.054104842	59.76	30.6732684469
43	476.654104842	59.76	31.6772583099
44	493.254104842	59.76	32.6812481729
45	509.854104842	59.76	33.685238036
46	526.454104842	59.76	34.689227899
47	543.054104842	59.76	35.693217762
48	559.654104842	59.76	36.697207625
49	576.254104842	59.76	37.7011974881
50	592.854104842	59.76	38.7051873511
51	609.454104842	59.76	39.7091772141
52	626.054104842	59.76	40.7131670771
53	642.654104842	59.76	41.7171569401
54	659.254104842	59.76	42.7211468032
55	675.854104842	59.76	43.7251366662
56	692.454104842	59.76	44.7291265292
57	709.054104842	59.76	45.7331163922
58	725.654104842	59.76	46.7371062553
59	742.254104842	59.76	47.7410961183
60	758.854104842	59.76	48.7450859813
61	775.454104842	59.76	49.7490758443
62	792.054104842	59.76	50.7530657074
63	808.654104842	59.76	51.7570555704
64	825.254104842	59.76	52.7610454334
65	841.854104842	59.76	53.7650352964
66	858.454104842	59.76	54.7690251595
67	875.054104842	59.76	55.7730150225
68	891.654104842	59.76	56.7770048855
69	908.254104842	59.76	57.7809947485
70	924.854104842	59.76	58.7849846115
