0	112.741038228
1	123.994358736
2	145.833046665
3	104.088475837
4	108.738327397
5	110.281579327
6	159.018402831
7	117.294653837
8	126.21381384
9	108.984063401
10	113.620414503
11	165.346735507
12	108.764041546
13	107.785357905
14	136.014065868
15	117.508371001
16	115.641332022
17	126.981952599
18	115.107420256
19	115.501139693
20	135.506755181
21	201.914074922
22	115.108494849
23	117.648179702
24	124.394360059
25	112.74385962
26	143.155329079
27	124.926957865
28	128.112543813
29	110.126864432
30	126.368247863
31	113.891308444
32	130.194464645
33	108.022298742
34	167.126857332
35	106.52868112
36	116.292338026
37	136.784288969
38	133.851393681
39	136.621621877
40	124.30033284
41	117.192276086
42	170.232481215
43	115.588129195
44	114.332388426
45	113.423462534
46	109.313117822
47	191.990345458
48	136.257166315
49	94.5505782102
50	107.982503811
51	104.887300239
52	173.45234594
53	112.718913574
54	110.881874278
55	133.790600645
56	129.232501001
57	153.822298391
58	103.829601397
59	98.8701981376
60	95.8559191239
61	96.5388385582
62	162.336473471
63	89.1398445541
64	116.694142134
65	89.2966377166
66	98.6748024762
67	162.92936037
68	120.688711047
69	122.664945014
70	111.31986449
71	143.94502775
72	98.0003063851
73	86.969010415
74	113.92074791
75	104.681859439
76	113.516370413
77	186.206293456
78	121.048494024
79	112.998975765
80	116.816846897
81	103.371778774
82	189.497381213
83	122.838645036
84	107.76951759
85	114.145117513
86	110.786023335
87	107.890732545
88	121.592455002
89	130.753390258
90	121.530765261
91	130.57635427
92	151.651128348
93	114.027876088
94	126.33168512
95	119.098331639
96	100.320042286
97	123.896690187
98	96.7874724168
99	112.089720188
100	184.939865759
101	108.078611747
102	98.4812264527
103	89.6017146585
104	170.496805053
105	115.155494441
106	132.449542847
107	124.406697917
108	134.439998399
109	122.494879705
110	115.354444702
111	110.35135959
112	112.341292522
113	103.232445721
114	115.391238866
115	116.816591582
116	117.692806881
117	119.301004304
118	124.290731704
119	101.269802474
120	113.332666611
121	116.065600379
122	98.107624893
123	113.494061602
124	110.695198344
125	104.39646243
126	138.109261757
127	85.9994942284
128	122.970036116
129	108.018990462
130	112.547919201
131	107.542004044
132	113.25383497
133	112.544464141
134	169.908828035
135	124.259369497
136	101.0148833
137	106.208834809
138	107.899422648
139	104.169120698
140	115.408548436
141	122.851494091
142	108.701603924
143	190.492609395
144	110.64440063
145	106.55470654
146	105.396186828
147	132.71545026
148	119.595589433
149	140.782852422
150	132.318732289
151	95.4260956251
152	113.111196823
153	117.512134331
154	175.879618863
155	112.799208971
156	105.697921944
157	105.878298468
158	118.962319839
159	102.63362013
160	112.367724898
161	126.562660086
162	134.833013268
163	111.816326404
164	108.541772156
165	110.664012881
166	110.755523196
167	97.0545054968
