0	150.305962375
1	156.166544889
2	148.60946556
3	150.898673803
4	151.177443712
5	143.058325409
6	162.83944852
7	159.540458537
8	151.560948619
9	149.602283224
10	172.090297782
11	168.376028665
12	161.088730482
13	144.719886566
14	161.770420585
15	170.805364892
16	162.302132303
17	158.0580577
18	160.406830983
19	152.397307953
20	165.048417135
21	164.332343254
22	154.989242489
23	149.264442207
24	150.524611528
25	167.343048435
26	158.237603581
27	149.538706677
28	170.2927946
29	176.03917964
30	166.176653113
31	149.071258574
32	171.82077697
33	169.582697883
34	157.180197059
35	161.704144004
36	177.855671847
37	159.832429741
38	144.510782875
39	154.62476527
40	190.525998422
41	158.203127337
42	150.612435822
43	165.033723408
44	157.89169825
45	156.293828055
46	145.62084718
47	154.681805626
48	170.353268012
49	161.756955146
50	157.617849701
51	154.4772948
52	149.485048655
53	155.565692631
54	151.762983149
55	149.586679504
56	148.690643465
57	154.870952689
58	151.896532905
59	170.145100488
60	162.219719567
61	154.931587637
62	151.522028977
63	147.237893158
64	145.994112227
65	175.151856962
66	165.384466057
67	162.518549797
68	154.64716511
69	175.986625655
70	170.117521952
71	168.361840057
72	160.364492121
73	168.327662782
74	158.667833279
75	158.419959893
76	153.037094434
77	149.320031367
78	164.022459509
79	156.646601538
80	150.735981879
81	144.692707977
82	145.202520509
83	154.282871475
84	169.044245568
85	169.525394268
86	155.858313696
87	162.938773784
88	165.020500718
89	156.761563029
90	151.919019673
91	148.688178261
92	146.376647697
93	150.165623492
94	151.476737513
95	163.068300285
96	163.609478679
97	159.721729183
98	148.470286956
99	150.083963046
100	169.252263443
101	162.503715305
102	150.788715045
103	157.703689485
104	171.140267842
105	158.766260813
106	160.333366796
107	151.265900574
108	148.343095058
109	170.178774194
110	150.11074451
111	148.864208434
112	156.436297457
113	169.406132983
114	148.382727197
115	168.819091949
116	172.201788778
