0	4.1	59.76	1.00398986302
1	20.3289201212	58.4241124364	1.98554545455
2	36.0213448457	56.4927290083	3.236012398
3	52.3193022209	58.6726465506	5.10781923256
4	68.8431020566	59.4856794086	6.35930213102
5	84.579737184	56.6518864584	7.36835141293
6	100.510167209	57.3495480919	9.14671284535
7	116.324918856	56.9331059271	10.6989992209
8	132.568487245	58.4768462025	12.4212297094
9	148.399921874	56.9931646628	13.6691701478
10	164.675162259	58.5908653853	15.375742847
11	180.750155694	57.869976365	16.6137266696
12	197.105327365	58.8786180171	18.0662037465
13	212.926694291	56.9569209325	19.2160302077
14	229.418375062	59.3700507767	20.9568640795
15	245.126196086	56.5481556846	21.9887219123
16	261.667980277	59.5504230887	23.8697264913
17	274.346894003	56.4440894155	24.8617195729
18	290.323398471	57.5154160854	26.7130071191
19	306.409318601	57.9093124662	28.2425741424
20	322.523078967	58.0095373191	29.6628901044
21	338.322947191	56.8795256046	31.0291467213
22	354.174371812	57.0651286374	32.7270017838
23	370.739602668	59.6348310792	34.4410063729
24	387.034808963	58.6627426616	35.4528247485
25	403.124086711	57.9213998941	36.6740391918
26	418.911267137	56.8338495332	38.0629073539
27	434.655482855	56.6791765837	39.7637053612
28	450.405651152	57.0606058715	41.5245576913
29	466.06555971	56.3756708087	43.1473446948
30	480.381199032	51.5363015572	43.1473446948
31	493.364194704	46.7387844212	43.1473446948
32	504.733642983	40.9300138043	43.1473446948
33	514.156237629	33.9213407253	43.1473446948
34	521.084719305	24.9425340331	43.1473446948
35	526.163052337	18.2819989155	43.1473446948
36	528.769217269	9.38219375669	43.1473446948
37	530.158038564	4.99975665935	43.1473446948
38	530.888701916	2.63038806878	43.1473446948
39	531.479493349	2.1268491579	43.1473446948
40	531.588286218	0.391654328652	43.1473446948
41	531.588286218	0.0	43.1473446948
42	531.588286218	0.0	43.3872302082
43	531.588286218	0.0	43.6271157215
44	531.588286218	0.0	43.8670012349
45	531.588286218	0.0	44.1068867483
46	531.588286218	0.0	44.3467722616
47	531.588286218	0.0	44.586657775
48	531.588286218	0.0	44.8265432884
49	531.588286218	0.0	45.0664288017
50	531.588286218	0.0	45.3063143151
51	531.588286218	0.0	45.5461998284
52	531.588286218	0.0	45.7860853418
53	531.588286218	0.0	46.0259708552
54	531.588286218	0.0	46.2658563685
55	531.588286218	0.0	46.5057418819
56	531.588286218	0.0	46.7456273952
57	531.588286218	0.0	46.9855129086
58	531.588286218	0.0	47.225398422
59	531.588286218	0.0	47.4652839353
60	531.588286218	0.0	47.7051694487
61	532.194163167	2.18115701522	48.0081346164
62	534.022774689	6.58300148057	48.544778891
63	537.266864637	11.6787238121	49.4007303532
64	541.905403401	16.6987395498	50.5161360837
65	546.586032605	16.8502651363	51.2118511893
66	552.117736932	19.9141355758	52.0067847597
67	556.755769192	16.6969161376	52.0067847597
68	561.529918593	17.1869378422	52.7337050107
69	567.860896633	22.7915209437	54.0341078423
70	573.543815921	20.4585094382	54.0341078423
71	577.326811843	13.6187853186	54.0341078423
72	580.970484723	13.1172223688	54.0341078423
73	583.744573134	9.9867182788	54.0341078423
74	584.967936681	4.40410876942	54.0341078423
75	586.022750017	3.7973280091	54.3344299204
76	586.609582743	2.11259781302	54.3344299204
77	586.830399678	0.794940967257	54.3344299204
78	586.880423608	0.180086145669	54.3344299204
79	586.923307142	0.154380723929	54.3344299204
80	586.923307142	0.0	54.3344299204
81	586.923307142	0.0	54.5743154338
82	586.923307142	0.0	54.8142009471
83	586.923307142	0.0	55.0540864605
84	586.923307142	0.0	55.2939719739
85	586.923307142	0.0	55.5338574872
86	586.923307142	0.0	55.7737430006
87	586.923307142	0.0	56.0136285139
88	586.923307142	0.0	56.2535140273
89	586.923307142	0.0	56.4933995407
90	586.923307142	0.0	56.733285054
91	586.923307142	0.0	56.9731705674
92	586.923307142	0.0	57.2130560808
93	586.923307142	0.0	57.4529415941
94	586.923307142	0.0	57.6928271075
95	586.923307142	0.0	57.9327126208
96	586.923307142	0.0	58.1725981342
97	586.923307142	0.0	58.4124836476
98	586.923307142	0.0	58.6523691609
99	586.923307142	0.0	58.8922546743
100	586.923307142	0.0	59.1321401876
101	586.923307142	0.0	59.372025701
102	586.923307142	0.0	59.6119112144
103	586.923307142	0.0	59.8517967277
104	586.923307142	0.0	60.0916822411
105	586.923307142	0.0	60.3315677545
106	586.923307142	0.0	60.5714532678
107	587.408023322	1.74497824767	60.8520814927
108	588.659513609	4.50536503436	61.2386228091
109	590.677746441	7.26563819307	61.7054405045
110	591.955037225	4.59824682303	61.7054405045
111	593.184158939	4.42483817231	62.0456078554
112	594.471137025	4.63312110778	62.3638271597
113	595.145895668	2.42913111525	62.3638271597
114	595.257606414	0.402158686107	62.3638271597
115	595.377252925	0.430727440789	62.6096988009
116	595.377252925	0.0	62.6096988009
117	595.377252925	0.0	62.8495843142
118	595.377252925	0.0	63.0894698276
119	595.377252925	0.0	63.329355341
120	595.377252925	0.0	63.5692408543
121	595.377252925	0.0	63.8091263677
122	595.377252925	0.0	64.049011881
123	595.377252925	0.0	64.2888973944
124	595.377252925	0.0	64.5287829078
125	595.377252925	0.0	64.7686684211
126	595.377252925	0.0	65.0085539345
127	595.377252925	0.0	65.2484394479
128	595.377252925	0.0	65.4883249612
129	595.377252925	0.0	65.7282104746
130	595.377252925	0.0	65.9680959879
131	595.377252925	0.0	66.2079815013
132	595.377252925	0.0	66.4478670147
133	595.377252925	0.0	66.687752528
134	595.377252925	0.0	66.9276380414
135	595.377252925	0.0	67.1675235547
136	595.377252925	0.0	67.4074090681
137	595.377252925	0.0	67.6472945815
138	595.377252925	0.0	67.8871800948
139	595.377252925	0.0	68.1270656082
140	595.377252925	0.0	68.3669511216
141	595.377252925	0.0	68.6068366349
142	595.377252925	0.0	68.8467221483
143	595.377252925	0.0	69.0866076616
144	595.377252925	0.0	69.326493175
145	595.377252925	0.0	69.5663786884
146	595.377252925	0.0	69.8062642017
147	595.377252925	0.0	70.0461497151
148	595.377252925	0.0	70.2860352284
149	595.377252925	0.0	70.5259207418
150	595.377252925	0.0	70.7658062552
151	595.377252925	0.0	71.0056917685
152	595.377252925	0.0	71.2455772819
153	595.377252925	0.0	71.4854627953
154	595.377252925	0.0	71.7253483086
155	595.377252925	0.0	71.965233822
156	595.989847609	2.20534085977	72.2674949448
157	597.962454056	7.1013832122	72.8216831405
158	601.477492512	12.6541384416	73.7019509829
159	606.069721964	16.532026027	74.5564323277
160	612.396718529	22.7771876341	75.9839520053
161	620.17971432	28.0187848466	77.5564908619
162	629.096762148	32.1013721808	78.9459616133
163	638.611042786	34.2514102967	80.5423827569
164	650.021881932	41.0790209239	82.9154916356
165	662.595313179	45.2643524898	85.0920358966
166	677.028168842	51.9582803859	88.0479018807
167	691.756056176	53.0203944026	89.9319039138
168	706.355677852	52.5586380333	91.3166294836
169	721.662562242	55.1047838064	93.2595978752
170	738.182326795	59.4711523903	95.6342589989
171	754.268516608	57.910283326	96.6681365742
